t-2,t-1,t-0,t+1 (prediction)
14600.0,14600.0,14600.0,14450.0
14600.0,14600.0,14450.0,14250.0
14600.0,14450.0,14250.0,14200.0
14450.0,14250.0,14200.0,14250.0
14250.0,14200.0,14250.0,14250.0
14200.0,14250.0,14250.0,13700.0
14250.0,14250.0,13700.0,14000.0
14250.0,13700.0,14000.0,14300.0
13700.0,14000.0,14300.0,14700.0
14000.0,14300.0,14700.0,14900.0
14300.0,14700.0,14900.0,14600.0
14700.0,14900.0,14600.0,14450.0
14900.0,14600.0,14450.0,14750.0
14600.0,14450.0,14750.0,14900.0
14450.0,14750.0,14900.0,14900.0
14750.0,14900.0,14900.0,14500.0
14900.0,14900.0,14500.0,14600.0
14900.0,14500.0,14600.0,14300.0
14500.0,14600.0,14300.0,13850.0
14600.0,14300.0,13850.0,13850.0
14300.0,13850.0,13850.0,14100.0
13850.0,13850.0,14100.0,13850.0
13850.0,14100.0,13850.0,14000.0
14100.0,13850.0,14000.0,14250.0
13850.0,14000.0,14250.0,14300.0
14000.0,14250.0,14300.0,14600.0
14250.0,14300.0,14600.0,14200.0
14300.0,14600.0,14200.0,14300.0
14600.0,14200.0,14300.0,14000.0
14200.0,14300.0,14000.0,13900.0
14300.0,14000.0,13900.0,13950.0
14000.0,13900.0,13950.0,13900.0
13900.0,13950.0,13900.0,13450.0
13950.0,13900.0,13450.0,12850.0
13900.0,13450.0,12850.0,12950.0
13450.0,12850.0,12950.0,13100.0
12850.0,12950.0,13100.0,13500.0
12950.0,13100.0,13500.0,15550.0
13100.0,13500.0,15550.0,15200.0
13500.0,15550.0,15200.0,15000.0
15550.0,15200.0,15000.0,17250.0
15200.0,15000.0,17250.0,16950.0
15000.0,17250.0,16950.0,16500.0
17250.0,16950.0,16500.0,16300.0
16950.0,16500.0,16300.0,16500.0
16500.0,16300.0,16500.0,17150.0
16300.0,16500.0,17150.0,17250.0
16500.0,17150.0,17250.0,16900.0
17150.0,17250.0,16900.0,16850.0
17250.0,16900.0,16850.0,17100.0
16900.0,16850.0,17100.0,16700.0
16850.0,17100.0,16700.0,17100.0
17100.0,16700.0,17100.0,17000.0
16700.0,17100.0,17000.0,16950.0
17100.0,17000.0,16950.0,17250.0
17000.0,16950.0,17250.0,17250.0
16950.0,17250.0,17250.0,17700.0
17250.0,17250.0,17700.0,17900.0
17250.0,17700.0,17900.0,18500.0
17700.0,17900.0,18500.0,18600.0
17900.0,18500.0,18600.0,18500.0
18500.0,18600.0,18500.0,18000.0
18600.0,18500.0,18000.0,18700.0
18500.0,18000.0,18700.0,19300.0
18000.0,18700.0,19300.0,19900.0
18700.0,19300.0,19900.0,20750.0
19300.0,19900.0,20750.0,20400.0
19900.0,20750.0,20400.0,20250.0
20750.0,20400.0,20250.0,19800.0
20400.0,20250.0,19800.0,19850.0
20250.0,19800.0,19850.0,20250.0
19800.0,19850.0,20250.0,20000.0
19850.0,20250.0,20000.0,20150.0
20250.0,20000.0,20150.0,20700.0
20000.0,20150.0,20700.0,21550.0
20150.0,20700.0,21550.0,21800.0
20700.0,21550.0,21800.0,21750.0
21550.0,21800.0,21750.0,21300.0
21800.0,21750.0,21300.0,20900.0
21750.0,21300.0,20900.0,22150.0
21300.0,20900.0,22150.0,23150.0
20900.0,22150.0,23150.0,23850.0
22150.0,23150.0,23850.0,23550.0
23150.0,23850.0,23550.0,23450.0
23850.0,23550.0,23450.0,23500.0
23550.0,23450.0,23500.0,23500.0
23450.0,23500.0,23500.0,24050.0
23500.0,23500.0,24050.0,24200.0
23500.0,24050.0,24200.0,24050.0
24050.0,24200.0,24050.0,23800.0
24200.0,24050.0,23800.0,24000.0
24050.0,23800.0,24000.0,24000.0
23800.0,24000.0,24000.0,23500.0
24000.0,24000.0,23500.0,24050.0
24000.0,23500.0,24050.0,24000.0
23500.0,24050.0,24000.0,24100.0
24050.0,24000.0,24100.0,24100.0
24000.0,24100.0,24100.0,24600.0
24100.0,24100.0,24600.0,25750.0
24100.0,24600.0,25750.0,25000.0
24600.0,25750.0,25000.0,24100.0
25750.0,25000.0,24100.0,24250.0
25000.0,24100.0,24250.0,24250.0
24100.0,24250.0,24250.0,23950.0
24250.0,24250.0,23950.0,24200.0
24250.0,23950.0,24200.0,23950.0
23950.0,24200.0,23950.0,24250.0
24200.0,23950.0,24250.0,24300.0
23950.0,24250.0,24300.0,24100.0
24250.0,24300.0,24100.0,24050.0
24300.0,24100.0,24050.0,24050.0
24100.0,24050.0,24050.0,24600.0
24050.0,24050.0,24600.0,25600.0
24050.0,24600.0,25600.0,26050.0
24600.0,25600.0,26050.0,27100.0
25600.0,26050.0,27100.0,27450.0
26050.0,27100.0,27450.0,27750.0
27100.0,27450.0,27750.0,27700.0
27450.0,27750.0,27700.0,27000.0
27750.0,27700.0,27000.0,26500.0
27700.0,27000.0,26500.0,26850.0
27000.0,26500.0,26850.0,27100.0
26500.0,26850.0,27100.0,27100.0
26850.0,27100.0,27100.0,26800.0
27100.0,27100.0,26800.0,26800.0
27100.0,26800.0,26800.0,27200.0
26800.0,26800.0,27200.0,27350.0
26800.0,27200.0,27350.0,27000.0
27200.0,27350.0,27000.0,27000.0
27350.0,27000.0,27000.0,26700.0
27000.0,27000.0,26700.0,25900.0
27000.0,26700.0,25900.0,25800.0
26700.0,25900.0,25800.0,25600.0
25900.0,25800.0,25600.0,25500.0
25800.0,25600.0,25500.0,25350.0
25600.0,25500.0,25350.0,24750.0
25500.0,25350.0,24750.0,25250.0
25350.0,24750.0,25250.0,25300.0
24750.0,25250.0,25300.0,25600.0
25250.0,25300.0,25600.0,27000.0
25300.0,25600.0,27000.0,28100.0
25600.0,27000.0,28100.0,27600.0
27000.0,28100.0,27600.0,27600.0
28100.0,27600.0,27600.0,27150.0
27600.0,27600.0,27150.0,27500.0
27600.0,27150.0,27500.0,28300.0
27150.0,27500.0,28300.0,27050.0
27500.0,28300.0,27050.0,27100.0
28300.0,27050.0,27100.0,27500.0
27050.0,27100.0,27500.0,27400.0
27100.0,27500.0,27400.0,27000.0
27500.0,27400.0,27000.0,26700.0
27400.0,27000.0,26700.0,27600.0
27000.0,26700.0,27600.0,27450.0
26700.0,27600.0,27450.0,27550.0
27600.0,27450.0,27550.0,27400.0
27450.0,27550.0,27400.0,27600.0
27550.0,27400.0,27600.0,27650.0
27400.0,27600.0,27650.0,28100.0
27600.0,27650.0,28100.0,27950.0
27650.0,28100.0,27950.0,28200.0
28100.0,27950.0,28200.0,28000.0
27950.0,28200.0,28000.0,28400.0
28200.0,28000.0,28400.0,28400.0
28000.0,28400.0,28400.0,31400.0
28400.0,28400.0,31400.0,31450.0
28400.0,31400.0,31450.0,31150.0
31400.0,31450.0,31150.0,31100.0
31450.0,31150.0,31100.0,30800.0
31150.0,31100.0,30800.0,31300.0
31100.0,30800.0,31300.0,29900.0
30800.0,31300.0,29900.0,31500.0
31300.0,29900.0,31500.0,31800.0
29900.0,31500.0,31800.0,36000.0
31500.0,31800.0,36000.0,33500.0
31800.0,36000.0,33500.0,33700.0
36000.0,33500.0,33700.0,33000.0
33500.0,33700.0,33000.0,30650.0
33700.0,33000.0,30650.0,31450.0
33000.0,30650.0,31450.0,31050.0
30650.0,31450.0,31050.0,30550.0
31450.0,31050.0,30550.0,31350.0
31050.0,30550.0,31350.0,31700.0
30550.0,31350.0,31700.0,32300.0
31350.0,31700.0,32300.0,33700.0
31700.0,32300.0,33700.0,34000.0
32300.0,33700.0,34000.0,34450.0
33700.0,34000.0,34450.0,34150.0
34000.0,34450.0,34150.0,34900.0
34450.0,34150.0,34900.0,34900.0
34150.0,34900.0,34900.0,34500.0
34900.0,34900.0,34500.0,34600.0
34900.0,34500.0,34600.0,33950.0
34500.0,34600.0,33950.0,33150.0
34600.0,33950.0,33150.0,33050.0
33950.0,33150.0,33050.0,34150.0
33150.0,33050.0,34150.0,34150.0
33050.0,34150.0,34150.0,34200.0
34150.0,34150.0,34200.0,33950.0
34150.0,34200.0,33950.0,34000.0
34200.0,33950.0,34000.0,34100.0
33950.0,34000.0,34100.0,34950.0
34000.0,34100.0,34950.0,35000.0
34100.0,34950.0,35000.0,34900.0
34950.0,35000.0,34900.0,34900.0
35000.0,34900.0,34900.0,34850.0
34900.0,34900.0,34850.0,34800.0
34900.0,34850.0,34800.0,34100.0
34850.0,34800.0,34100.0,33200.0
34800.0,34100.0,33200.0,34050.0
34100.0,33200.0,34050.0,34050.0
33200.0,34050.0,34050.0,34050.0
34050.0,34050.0,34050.0,35300.0
34050.0,34050.0,35300.0,35400.0
34050.0,35300.0,35400.0,35400.0
35300.0,35400.0,35400.0,35250.0
35400.0,35400.0,35250.0,35550.0
35400.0,35250.0,35550.0,34850.0
35250.0,35550.0,34850.0,35100.0
35550.0,34850.0,35100.0,35000.0
34850.0,35100.0,35000.0,36300.0
35100.0,35000.0,36300.0,35450.0
35000.0,36300.0,35450.0,35050.0
36300.0,35450.0,35050.0,35500.0
35450.0,35050.0,35500.0,35650.0
35050.0,35500.0,35650.0,35700.0
35500.0,35650.0,35700.0,35750.0
35650.0,35700.0,35750.0,35950.0
35700.0,35750.0,35950.0,35550.0
35750.0,35950.0,35550.0,35500.0
35950.0,35550.0,35500.0,35500.0
35550.0,35500.0,35500.0,35800.0
35500.0,35500.0,35800.0,37300.0
35500.0,35800.0,37300.0,40050.0
35800.0,37300.0,40050.0,40550.0
37300.0,40050.0,40550.0,40300.0
40050.0,40550.0,40300.0,39400.0
40550.0,40300.0,39400.0,39100.0
40300.0,39400.0,39100.0,39250.0
39400.0,39100.0,39250.0,39500.0
39100.0,39250.0,39500.0,39400.0
39250.0,39500.0,39400.0,40700.0
39500.0,39400.0,40700.0,43450.0
39400.0,40700.0,43450.0,48000.0
40700.0,43450.0,48000.0,47000.0
43450.0,48000.0,47000.0,45000.0
48000.0,47000.0,45000.0,45000.0
47000.0,45000.0,45000.0,45500.0
45000.0,45000.0,45500.0,45050.0
45000.0,45500.0,45050.0,45000.0
45500.0,45050.0,45000.0,44500.0
45050.0,45000.0,44500.0,44750.0
45000.0,44500.0,44750.0,44700.0
44500.0,44750.0,44700.0,47200.0
44750.0,44700.0,47200.0,48850.0
44700.0,47200.0,48850.0,50050.0
47200.0,48850.0,50050.0,50500.0
48850.0,50050.0,50500.0,51600.0
50050.0,50500.0,51600.0,51400.0
50500.0,51600.0,51400.0,52000.0
51600.0,51400.0,52000.0,52000.0
51400.0,52000.0,52000.0,52250.0
52000.0,52000.0,52250.0,52100.0
52000.0,52250.0,52100.0,51900.0
52250.0,52100.0,51900.0,51900.0
52100.0,51900.0,51900.0,50200.0
51900.0,51900.0,50200.0,49550.0
51900.0,50200.0,49550.0,49650.0
50200.0,49550.0,49650.0,48200.0
49550.0,49650.0,48200.0,46800.0
49650.0,48200.0,46800.0,46600.0
48200.0,46800.0,46600.0,47950.0
46800.0,46600.0,47950.0,47800.0
46600.0,47950.0,47800.0,47150.0
47950.0,47800.0,47150.0,46900.0
47800.0,47150.0,46900.0,47450.0
47150.0,46900.0,47450.0,47100.0
46900.0,47450.0,47100.0,46950.0
47450.0,47100.0,46950.0,47700.0
47100.0,46950.0,47700.0,48200.0
46950.0,47700.0,48200.0,48500.0
47700.0,48200.0,48500.0,48400.0
48200.0,48500.0,48400.0,47700.0
48500.0,48400.0,47700.0,48000.0
48400.0,47700.0,48000.0,48050.0
47700.0,48000.0,48050.0,47700.0
48000.0,48050.0,47700.0,47650.0
48050.0,47700.0,47650.0,46900.0
47700.0,47650.0,46900.0,46200.0
47650.0,46900.0,46200.0,45550.0
46900.0,46200.0,45550.0,46050.0
46200.0,45550.0,46050.0,46050.0
45550.0,46050.0,46050.0,46050.0
46050.0,46050.0,46050.0,46750.0
46050.0,46050.0,46750.0,45500.0
46050.0,46750.0,45500.0,44000.0
46750.0,45500.0,44000.0,44000.0
45500.0,44000.0,44000.0,42700.0
44000.0,44000.0,42700.0,42600.0
44000.0,42700.0,42600.0,40700.0
42700.0,42600.0,40700.0,42000.0
42600.0,40700.0,42000.0,43750.0
40700.0,42000.0,43750.0,43950.0
42000.0,43750.0,43950.0,45800.0
43750.0,43950.0,45800.0,45400.0
43950.0,45800.0,45400.0,44200.0
45800.0,45400.0,44200.0,44000.0
45400.0,44200.0,44000.0,41850.0
44200.0,44000.0,41850.0,42200.0
44000.0,41850.0,42200.0,41250.0
41850.0,42200.0,41250.0,40000.0
42200.0,41250.0,40000.0,39200.0
41250.0,40000.0,39200.0,38700.0
40000.0,39200.0,38700.0,39650.0
39200.0,38700.0,39650.0,38750.0
38700.0,39650.0,38750.0,38400.0
39650.0,38750.0,38400.0,39000.0
38750.0,38400.0,39000.0,40200.0
38400.0,39000.0,40200.0,40650.0
39000.0,40200.0,40650.0,40000.0
40200.0,40650.0,40000.0,41050.0
40650.0,40000.0,41050.0,41100.0
40000.0,41050.0,41100.0,41000.0
41050.0,41100.0,41000.0,40200.0
41100.0,41000.0,40200.0,39050.0
41000.0,40200.0,39050.0,35800.0
40200.0,39050.0,35800.0,37000.0
39050.0,35800.0,37000.0,39600.0
35800.0,37000.0,39600.0,40300.0
37000.0,39600.0,40300.0,38400.0
39600.0,40300.0,38400.0,38150.0
40300.0,38400.0,38150.0,37000.0
38400.0,38150.0,37000.0,37550.0
38150.0,37000.0,37550.0,36200.0
37000.0,37550.0,36200.0,36200.0
37550.0,36200.0,36200.0,35500.0
36200.0,36200.0,35500.0,36900.0
36200.0,35500.0,36900.0,38100.0
35500.0,36900.0,38100.0,38500.0
36900.0,38100.0,38500.0,37950.0
38100.0,38500.0,37950.0,37250.0
38500.0,37950.0,37250.0,36800.0
37950.0,37250.0,36800.0,36900.0
37250.0,36800.0,36900.0,36700.0
36800.0,36900.0,36700.0,36200.0
36900.0,36700.0,36200.0,35700.0
36700.0,36200.0,35700.0,34650.0
36200.0,35700.0,34650.0,33950.0
35700.0,34650.0,33950.0,34200.0
34650.0,33950.0,34200.0,34150.0
33950.0,34200.0,34150.0,34100.0
34200.0,34150.0,34100.0,33450.0
34150.0,34100.0,33450.0,35750.0
34100.0,33450.0,35750.0,37550.0
33450.0,35750.0,37550.0,37000.0
35750.0,37550.0,37000.0,37050.0
37550.0,37000.0,37050.0,36500.0
37000.0,37050.0,36500.0,36050.0
37050.0,36500.0,36050.0,36550.0
36500.0,36050.0,36550.0,36800.0
36050.0,36550.0,36800.0,36450.0
36550.0,36800.0,36450.0,35850.0
36800.0,36450.0,35850.0,36150.0
36450.0,35850.0,36150.0,37750.0
35850.0,36150.0,37750.0,39700.0
36150.0,37750.0,39700.0,40500.0
37750.0,39700.0,40500.0,40950.0
39700.0,40500.0,40950.0,39750.0
40500.0,40950.0,39750.0,41700.0
40950.0,39750.0,41700.0,41550.0
39750.0,41700.0,41550.0,40050.0
41700.0,41550.0,40050.0,39700.0
41550.0,40050.0,39700.0,41750.0
40050.0,39700.0,41750.0,42000.0
39700.0,41750.0,42000.0,41900.0
41750.0,42000.0,41900.0,43000.0
42000.0,41900.0,43000.0,42650.0
41900.0,43000.0,42650.0,42400.0
43000.0,42650.0,42400.0,42550.0
42650.0,42400.0,42550.0,41650.0
42400.0,42550.0,41650.0,42700.0
42550.0,41650.0,42700.0,41850.0
41650.0,42700.0,41850.0,40950.0
42700.0,41850.0,40950.0,40950.0
41850.0,40950.0,40950.0,40750.0
40950.0,40950.0,40750.0,40750.0
40950.0,40750.0,40750.0,41150.0
40750.0,40750.0,41150.0,41150.0
40750.0,41150.0,41150.0,41100.0
41150.0,41150.0,41100.0,40750.0
41150.0,41100.0,40750.0,41000.0
41100.0,40750.0,41000.0,40400.0
40750.0,41000.0,40400.0,40500.0
41000.0,40400.0,40500.0,40700.0
40400.0,40500.0,40700.0,40200.0
40500.0,40700.0,40200.0,41150.0
40700.0,40200.0,41150.0,41200.0
40200.0,41150.0,41200.0,40850.0
41150.0,41200.0,40850.0,40450.0
41200.0,40850.0,40450.0,40350.0
40850.0,40450.0,40350.0,40250.0
40450.0,40350.0,40250.0,40600.0
40350.0,40250.0,40600.0,40700.0
40250.0,40600.0,40700.0,40950.0
40600.0,40700.0,40950.0,40900.0
40700.0,40950.0,40900.0,40950.0
40950.0,40900.0,40950.0,40900.0
40900.0,40950.0,40900.0,40700.0
40950.0,40900.0,40700.0,41050.0
40900.0,40700.0,41050.0,41350.0
40700.0,41050.0,41350.0,40850.0
41050.0,41350.0,40850.0,43750.0
41350.0,40850.0,43750.0,44150.0
40850.0,43750.0,44150.0,44550.0
43750.0,44150.0,44550.0,44250.0
44150.0,44550.0,44250.0,43700.0
44550.0,44250.0,43700.0,43700.0
44250.0,43700.0,43700.0,43500.0
43700.0,43700.0,43500.0,43500.0
43700.0,43500.0,43500.0,43500.0
43500.0,43500.0,43500.0,43750.0
43500.0,43500.0,43750.0,43550.0
43500.0,43750.0,43550.0,43550.0
43750.0,43550.0,43550.0,44500.0
43550.0,43550.0,44500.0,44600.0
43550.0,44500.0,44600.0,45400.0
44500.0,44600.0,45400.0,45250.0
44600.0,45400.0,45250.0,45550.0
45400.0,45250.0,45550.0,45200.0
45250.0,45550.0,45200.0,45350.0
45550.0,45200.0,45350.0,43750.0
45200.0,45350.0,43750.0,45450.0
45350.0,43750.0,45450.0,46250.0
43750.0,45450.0,46250.0,45650.0
45450.0,46250.0,45650.0,44300.0
46250.0,45650.0,44300.0,45300.0
45650.0,44300.0,45300.0,46600.0
44300.0,45300.0,46600.0,46950.0
45300.0,46600.0,46950.0,47000.0
46600.0,46950.0,47000.0,47050.0
46950.0,47000.0,47050.0,46200.0
47000.0,47050.0,46200.0,47650.0
47050.0,46200.0,47650.0,49800.0
46200.0,47650.0,49800.0,50000.0
47650.0,49800.0,50000.0,50000.0
49800.0,50000.0,50000.0,48850.0
50000.0,50000.0,48850.0,48050.0
50000.0,48850.0,48050.0,49250.0
48850.0,48050.0,49250.0,51000.0
48050.0,49250.0,51000.0,49650.0
49250.0,51000.0,49650.0,50000.0
51000.0,49650.0,50000.0,51500.0
49650.0,50000.0,51500.0,51000.0
50000.0,51500.0,51000.0,50700.0
51500.0,51000.0,50700.0,50950.0
51000.0,50700.0,50950.0,51050.0
50700.0,50950.0,51050.0,52400.0
50950.0,51050.0,52400.0,55050.0
51050.0,52400.0,55050.0,53950.0
52400.0,55050.0,53950.0,52400.0
55050.0,53950.0,52400.0,52650.0
53950.0,52400.0,52650.0,52400.0
52400.0,52650.0,52400.0,51500.0
52650.0,52400.0,51500.0,50900.0
52400.0,51500.0,50900.0,53000.0
51500.0,50900.0,53000.0,53250.0
50900.0,53000.0,53250.0,52000.0
53000.0,53250.0,52000.0,52700.0
53250.0,52000.0,52700.0,51150.0
52000.0,52700.0,51150.0,50000.0
52700.0,51150.0,50000.0,50000.0
51150.0,50000.0,50000.0,50950.0
50000.0,50000.0,50950.0,52950.0
50000.0,50950.0,52950.0,54950.0
50950.0,52950.0,54950.0,54550.0
52950.0,54950.0,54550.0,54200.0
54950.0,54550.0,54200.0,56000.0
54550.0,54200.0,56000.0,53000.0
54200.0,56000.0,53000.0,53950.0
56000.0,53000.0,53950.0,53950.0
53000.0,53950.0,53950.0,54000.0
53950.0,53950.0,54000.0,54150.0
53950.0,54000.0,54150.0,55000.0
54000.0,54150.0,55000.0,55600.0
54150.0,55000.0,55600.0,56600.0
55000.0,55600.0,56600.0,58700.0
55600.0,56600.0,58700.0,59350.0
56600.0,58700.0,59350.0,59800.0
58700.0,59350.0,59800.0,57250.0
59350.0,59800.0,57250.0,58000.0
59800.0,57250.0,58000.0,58000.0
57250.0,58000.0,58000.0,55900.0
58000.0,58000.0,55900.0,56150.0
58000.0,55900.0,56150.0,55500.0
55900.0,56150.0,55500.0,54500.0
56150.0,55500.0,54500.0,53100.0
55500.0,54500.0,53100.0,50300.0
54500.0,53100.0,50300.0,50000.0
53100.0,50300.0,50000.0,49000.0
50300.0,50000.0,49000.0,51600.0
50000.0,49000.0,51600.0,51550.0
49000.0,51600.0,51550.0,50500.0
51600.0,51550.0,50500.0,52500.0
51550.0,50500.0,52500.0,52500.0
50500.0,52500.0,52500.0,51100.0
52500.0,52500.0,51100.0,52250.0
52500.0,51100.0,52250.0,54600.0
51100.0,52250.0,54600.0,55000.0
52250.0,54600.0,55000.0,55600.0
54600.0,55000.0,55600.0,56000.0
55000.0,55600.0,56000.0,61000.0
55600.0,56000.0,61000.0,58950.0
56000.0,61000.0,58950.0,57100.0
61000.0,58950.0,57100.0,56150.0
58950.0,57100.0,56150.0,56100.0
57100.0,56150.0,56100.0,56100.0
56150.0,56100.0,56100.0,55350.0
56100.0,56100.0,55350.0,54200.0
56100.0,55350.0,54200.0,56700.0
55350.0,54200.0,56700.0,56750.0
54200.0,56700.0,56750.0,58250.0
56700.0,56750.0,58250.0,59300.0
56750.0,58250.0,59300.0,60000.0
58250.0,59300.0,60000.0,58600.0
59300.0,60000.0,58600.0,56900.0
60000.0,58600.0,56900.0,58000.0
58600.0,56900.0,58000.0,58400.0
56900.0,58000.0,58400.0,60550.0
58000.0,58400.0,60550.0,61500.0
58400.0,60550.0,61500.0,61550.0
60550.0,61500.0,61550.0,62450.0
61500.0,61550.0,62450.0,61000.0
61550.0,62450.0,61000.0,60500.0
62450.0,61000.0,60500.0,62000.0
61000.0,60500.0,62000.0,62000.0
60500.0,62000.0,62000.0,62450.0
62000.0,62000.0,62450.0,61500.0
62000.0,62450.0,61500.0,61800.0
62450.0,61500.0,61800.0,60500.0
61500.0,61800.0,60500.0,61750.0
61800.0,60500.0,61750.0,60700.0
60500.0,61750.0,60700.0,61000.0
61750.0,60700.0,61000.0,60000.0
60700.0,61000.0,60000.0,61550.0
61000.0,60000.0,61550.0,62600.0
60000.0,61550.0,62600.0,65000.0
61550.0,62600.0,65000.0,65000.0
62600.0,65000.0,65000.0,66400.0
65000.0,65000.0,66400.0,65300.0
65000.0,66400.0,65300.0,62850.0
66400.0,65300.0,62850.0,63300.0
65300.0,62850.0,63300.0,63350.0
62850.0,63300.0,63350.0,62500.0
63300.0,63350.0,62500.0,62850.0
63350.0,62500.0,62850.0,62000.0
62500.0,62850.0,62000.0,62000.0
62850.0,62000.0,62000.0,60600.0
62000.0,62000.0,60600.0,61700.0
62000.0,60600.0,61700.0,62200.0
60600.0,61700.0,62200.0,62500.0
61700.0,62200.0,62500.0,61950.0
62200.0,62500.0,61950.0,62450.0
62500.0,61950.0,62450.0,61800.0
61950.0,62450.0,61800.0,61100.0
62450.0,61800.0,61100.0,60100.0
61800.0,61100.0,60100.0,61750.0
61100.0,60100.0,61750.0,62050.0
60100.0,61750.0,62050.0,62300.0
61750.0,62050.0,62300.0,62200.0
62050.0,62300.0,62200.0,63150.0
62300.0,62200.0,63150.0,62800.0
62200.0,63150.0,62800.0,61400.0
63150.0,62800.0,61400.0,61000.0
62800.0,61400.0,61000.0,61450.0
61400.0,61000.0,61450.0,60500.0
61000.0,61450.0,60500.0,59150.0
61450.0,60500.0,59150.0,59550.0
60500.0,59150.0,59550.0,58150.0
59150.0,59550.0,58150.0,57950.0
59550.0,58150.0,57950.0,58050.0
58150.0,57950.0,58050.0,58100.0
57950.0,58050.0,58100.0,57500.0
58050.0,58100.0,57500.0,57900.0
58100.0,57500.0,57900.0,57500.0
57500.0,57900.0,57500.0,57400.0
57900.0,57500.0,57400.0,56550.0
57500.0,57400.0,56550.0,55500.0
57400.0,56550.0,55500.0,57000.0
56550.0,55500.0,57000.0,58100.0
55500.0,57000.0,58100.0,58150.0
57000.0,58100.0,58150.0,59150.0
58100.0,58150.0,59150.0,57950.0
58150.0,59150.0,57950.0,56750.0
59150.0,57950.0,56750.0,55950.0
57950.0,56750.0,55950.0,56700.0
56750.0,55950.0,56700.0,55000.0
55950.0,56700.0,55000.0,55000.0
56700.0,55000.0,55000.0,54800.0
55000.0,55000.0,54800.0,55300.0
55000.0,54800.0,55300.0,54100.0
54800.0,55300.0,54100.0,54650.0
55300.0,54100.0,54650.0,54100.0
54100.0,54650.0,54100.0,54000.0
54650.0,54100.0,54000.0,52750.0
54100.0,54000.0,52750.0,53650.0
54000.0,52750.0,53650.0,51950.0
52750.0,53650.0,51950.0,51000.0
53650.0,51950.0,51000.0,53150.0
51950.0,51000.0,53150.0,56750.0
51000.0,53150.0,56750.0,56150.0
53150.0,56750.0,56150.0,57150.0
56750.0,56150.0,57150.0,57050.0
56150.0,57150.0,57050.0,56500.0
57150.0,57050.0,56500.0,54550.0
57050.0,56500.0,54550.0,55250.0
56500.0,54550.0,55250.0,54550.0
54550.0,55250.0,54550.0,55250.0
55250.0,54550.0,55250.0,55400.0
54550.0,55250.0,55400.0,56300.0
55250.0,55400.0,56300.0,55600.0
55400.0,56300.0,55600.0,54500.0
56300.0,55600.0,54500.0,52900.0
55600.0,54500.0,52900.0,52700.0
54500.0,52900.0,52700.0,51600.0
52900.0,52700.0,51600.0,51600.0
52700.0,51600.0,51600.0,51800.0
51600.0,51600.0,51800.0,53800.0
51600.0,51800.0,53800.0,53550.0
51800.0,53800.0,53550.0,54350.0
53800.0,53550.0,54350.0,55050.0
53550.0,54350.0,55050.0,58950.0
54350.0,55050.0,58950.0,58950.0
55050.0,58950.0,58950.0,57250.0
58950.0,58950.0,57250.0,58050.0
58950.0,57250.0,58050.0,57250.0
57250.0,58050.0,57250.0,56800.0
58050.0,57250.0,56800.0,58550.0
57250.0,56800.0,58550.0,59000.0
56800.0,58550.0,59000.0,59400.0
58550.0,59000.0,59400.0,59950.0
59000.0,59400.0,59950.0,58650.0
59400.0,59950.0,58650.0,57600.0
59950.0,58650.0,57600.0,57800.0
58650.0,57600.0,57800.0,58450.0
57600.0,57800.0,58450.0,59650.0
57800.0,58450.0,59650.0,60000.0
58450.0,59650.0,60000.0,59800.0
59650.0,60000.0,59800.0,59800.0
60000.0,59800.0,59800.0,57550.0
59800.0,59800.0,57550.0,59200.0
59800.0,57550.0,59200.0,59700.0
57550.0,59200.0,59700.0,59700.0
59200.0,59700.0,59700.0,59250.0
59700.0,59700.0,59250.0,58400.0
59700.0,59250.0,58400.0,58850.0
59250.0,58400.0,58850.0,57650.0
58400.0,58850.0,57650.0,57750.0
58850.0,57650.0,57750.0,57000.0
57650.0,57750.0,57000.0,58250.0
57750.0,57000.0,58250.0,58000.0
57000.0,58250.0,58000.0,59000.0
58250.0,58000.0,59000.0,57400.0
58000.0,59000.0,57400.0,57400.0
59000.0,57400.0,57400.0,59900.0
57400.0,57400.0,59900.0,59950.0
57400.0,59900.0,59950.0,60350.0
59900.0,59950.0,60350.0,60300.0
59950.0,60350.0,60300.0,59800.0
60350.0,60300.0,59800.0,60150.0
60300.0,59800.0,60150.0,58500.0
59800.0,60150.0,58500.0,54100.0
60150.0,58500.0,54100.0,55000.0
58500.0,54100.0,55000.0,55400.0
54100.0,55000.0,55400.0,54400.0
55000.0,55400.0,54400.0,55800.0
55400.0,54400.0,55800.0,56250.0
54400.0,55800.0,56250.0,58650.0
55800.0,56250.0,58650.0,58050.0
56250.0,58650.0,58050.0,58650.0
58650.0,58050.0,58650.0,57600.0
58050.0,58650.0,57600.0,57250.0
58650.0,57600.0,57250.0,57250.0
57600.0,57250.0,57250.0,57900.0
57250.0,57250.0,57900.0,58500.0
57250.0,57900.0,58500.0,59950.0
57900.0,58500.0,59950.0,58950.0
58500.0,59950.0,58950.0,59000.0
59950.0,58950.0,59000.0,59000.0
58950.0,59000.0,59000.0,59000.0
59000.0,59000.0,59000.0,58950.0
59000.0,59000.0,58950.0,62000.0
59000.0,58950.0,62000.0,59000.0
58950.0,62000.0,59000.0,62650.0
62000.0,59000.0,62650.0,63000.0
59000.0,62650.0,63000.0,61500.0
62650.0,63000.0,61500.0,61400.0
63000.0,61500.0,61400.0,61500.0
61500.0,61400.0,61500.0,60100.0
